"id","timestamp","aud_cad","eur_usd","aud_jpy","nzd_usd","aud_usd","usd_jpy","usd_cad","usd_chf","eur_gbp","eur_jpy","eur_cad","gbp_jpy","eur_aud","aud_chf","eur_chf","chf_jpy","eur_nzd","gbp_aud","cad_chf","usd_pln","eur_pln","usd_mxn","eur_mxn","gbp_chf","aud_nzd","cad_jpy"
179,"2024-06-17 09:11:05","0.90773480","1.07117990","104.15667422","0.61209437","0.66049020","157.69601700","1.37433500","0.89191500","0.84527128","168.92080446","1.47216003","199.84212074","1.62179530","0.58910112","0.95540142","176.80610484","1.75002410","1.91866841","0.64897932","4.06959700","4.35927053","18.48090200","19.79637084","1.13028971","1.07906596","114.74350650"
180,"2024-06-17 09:13:04","0.90772864","1.07124875","104.16190309","0.61213559","0.66056743","157.68549700","1.37416500","0.89182000","0.84503316","168.92039229","1.47207254","199.89794633","1.62170993","0.58910724","0.95536106","176.81314279","1.75001875","1.91910805","0.64899048","4.06754400","4.35735144","18.48501500","19.80204930","1.13056045","1.07911946","114.75004603"
181,"2024-06-17 09:13:04","0.90772864","1.07124875","104.16190309","0.61213559","0.66056743","157.68549700","1.37416500","0.89182000","0.84503316","168.92039229","1.47207254","199.89794633","1.62170993","0.58910724","0.95536106","176.81314279","1.75001875","1.91910805","0.64899048","4.06754400","4.35735144","18.48501500","19.80204930","1.13056045","1.07911946","114.75004603"
182,"2024-06-17 09:14:04","0.90775692","1.07128892","104.14467014","0.61213559","0.66053994","157.66597000","1.37426500","0.89179800","0.84520411","168.90580692","1.47223487","199.84025806","1.62183822","0.58906820","0.95537332","176.79560842","1.75008436","1.91887168","0.64892724","4.06911300","4.35919568","18.48635000","19.80422195","1.13034628","1.07907456","114.72748706"
183,"2024-06-17 09:16:04","0.90766487","1.07108812","104.11578349","0.61209999","0.66048017","157.63650200","1.37425000","0.89169900","0.84507996","168.84258432","1.47194285","199.79480400","1.62168097","0.58894951","0.95508820","176.78218995","1.74985808","1.91896749","0.64886229","4.06865000","4.35788267","18.49276000","19.80737551","1.13017496","1.07903966","114.70729634"
184,"2024-06-17 09:16:04","0.90766487","1.07108812","104.11578349","0.61209999","0.66048017","157.63650200","1.37425000","0.89169900","0.84507996","168.84258432","1.47194285","199.79480400","1.62168097","0.58894951","0.95508820","176.78218995","1.74985808","1.91896749","0.64886229","4.06865000","4.35788267","18.49276000","19.80737551","1.13017496","1.07903966","114.70729634"
185,"2024-06-17 09:17:03","0.90764935","1.07109959","104.10945473","0.61209437","0.66044004","157.63649800","1.37431000","0.89178000","0.84525824","168.84438851","1.47202288","199.75479693","1.62179688","0.58896722","0.95518519","176.76612842","1.74989289","1.91869987","0.64889290","4.06925700","4.35857951","18.49597800","19.81103447","1.13005132","1.07898401","114.70228551"
186,"2024-06-17 09:18:04","0.90757091","1.07105370","104.10704329","0.61204567","0.66034932","157.65450100","1.37438000","0.89199000","0.84523274","168.85643703","1.47203479","199.77507856","1.62195017","0.58902499","0.95536919","176.74469557","1.74995716","1.91893913","0.64901265","4.06795200","4.35699505","18.48960200","19.80335668","1.13030311","1.07892165","114.70954248"
187,"2024-06-17 09:19:03","0.90760295","1.07095047","104.10693531","0.61203443","0.66037985","157.64705000","1.37436500","0.89204000","0.84524766","168.83218206","1.47187684","199.74285714","1.62171888","0.58908524","0.95533066","176.72643603","1.74982062","1.91863161","0.64905611","4.06886800","4.35755609","18.48959900","19.80144471","1.13023757","1.07899134","114.70537303"
188,"2024-06-17 09:20:03","0.90773509","1.07098488","104.12448002","0.61213559","0.66049762","157.64550400","1.37432000","0.89197600","0.84516879","168.83595082","1.47187594","199.76595607","1.62148181","0.58914802","0.95529281","176.73738307","1.74958767","1.91853017","0.64903079","4.06785000","4.35660583","18.48940000","19.80186780","1.13029826","1.07900542","114.70800396"
189,"2024-06-17 09:22:04","0.90757266","1.07073260","104.12612205","0.61205691","0.66036982","157.67849900","1.37434000","0.89219700","0.84523203","168.83150845","1.47155063","199.74575372","1.62141358","0.58917997","0.95530441","176.73058641","1.74940039","1.91830589","0.64918215","4.06858800","4.35636979","18.48070400","19.78789216","1.13022741","1.07893533","114.73034256"
190,"2024-06-17 09:23:04","0.90770684","1.07087019","104.14899734","0.61208688","0.66051071","157.67949900","1.37425000","0.89224000","0.84537705","168.85427491","1.47164336","199.73841759","1.62127605","0.58933407","0.95547322","176.72318995","1.74953953","1.91781412","0.64925596","4.06797700","4.35627530","18.48004000","19.78972393","1.13023321","1.07911267","114.73858395"
191,"2024-06-17 09:25:04","0.90774288","1.07103076","104.15012014","0.61219555","0.66064991","157.64797500","1.37401500","0.89200200","0.84543955","168.84583048","1.47161233","199.71366406","1.62117749","0.58930104","0.95536158","176.73500172","1.74949126","1.91755577","0.64919379","4.06625500","4.35508418","18.48926100","19.80256726","1.13001761","1.07914850","114.73526490"
192,"2024-06-17 09:26:04","0.90768951","1.07091606","104.12948439","0.61226676","0.66061107","157.62600700","1.37401500","0.89208000","0.84546681","168.80422262","1.47145473","199.65801160","1.62109919","0.58931792","0.95534280","176.69492310","1.74910043","1.91740133","0.64925055","4.06689600","4.35530425","18.48597000","19.79692219","1.12995896","1.07895954","114.71927672"
193,"2024-06-17 09:26:04","0.90768951","1.07091606","104.12948439","0.61226676","0.66061107","157.62600700","1.37401500","0.89208000","0.84546681","168.80422262","1.47145473","199.65801160","1.62109919","0.58931792","0.95534280","176.69492310","1.74910043","1.91740133","0.64925055","4.06689600","4.35530425","18.48597000","19.79692219","1.12995896","1.07895954","114.71927672"
194,"2024-06-17 09:27:05","0.90782640","1.07090459","104.15770085","0.61233425","0.66079004","157.62601500","1.37385000","0.89207000","0.84535067","168.80242346","1.47126228","199.68331475","1.62064276","0.58947097","0.95532186","176.69691280","1.74888894","1.91712483","0.64932125","4.06646500","4.35479605","18.48908000","19.80004069","1.13008944","1.07913291","114.73306038"
195,"2024-06-17 09:28:03","0.90777841","1.07105944","104.16276513","0.61230425","0.66075511","157.64201200","1.37385000","0.89214500","0.84550503","168.84396485","1.47147501","199.69599068","1.62096278","0.58948937","0.95554032","176.69998935","1.74922750","1.91715332","0.64937584","4.06609000","4.35502407","18.48859900","19.80238846","1.13014150","1.07912873","114.74470430"
196,"2024-06-17 09:29:05","0.90773586","1.07123154","104.15948954","0.61228551","0.66070491","157.64903300","1.37389000","0.89218500","0.84551234","168.87861661","1.47175430","199.73524687","1.62134643","0.58947101","0.95573671","176.69993667","1.74956213","1.91759049","0.64938605","4.06572000","4.35532750","18.48879900","19.80578465","1.13036400","1.07907977","114.74647388"
197,"2024-06-17 09:31:04","0.90777064","1.07116843","104.17476045","0.61240550","0.66073503","157.66495800","1.37388000","0.89213000","0.84539826","168.88572561","1.47165688","199.77060933","1.62117700","0.58946154","0.95562149","176.72868080","1.74911629","1.91764885","0.64935074","4.06745000","4.35692403","18.49260200","19.80869146","1.13038024","1.07891753","114.75890034"
198,"2024-06-17 09:47:04","0.90780390","1.07103650","104.12489348","0.61232675","0.66061979","157.61697500","1.37417000","0.89212000","0.84539053","168.81353255","1.47178622","199.68704074","1.62126007","0.58935213","0.95549308","176.67687643","1.74912577","1.91776466","0.64920643","4.06935000","4.35842236","18.48810100","19.80143090","1.13023869","1.07886809","114.69976422"
199,"2024-06-17 09:48:04","0.90788239","1.07123498","104.13346350","0.61240550","0.66072019","157.60599700","1.37408000","0.89203800","0.84547221","168.83305767","1.47196257","199.69084194","1.62131415","0.58938751","0.95558231","176.68081068","1.74922496","1.91764333","0.64918928","4.06905800","4.35891728","18.48155000","19.79808292","1.13023503","1.07889329","114.69928752"
200,"2024-06-17 09:55:03","0.90783307","1.07117990","104.13865865","0.61223678","0.66060016","157.64249800","1.37425500","0.89212000","0.84566440","168.86347598","1.47207434","199.68142931","1.62152536","0.58933461","0.95562102","176.70548581","1.74961705","1.91745728","0.64916628","4.07315000","4.36307643","18.49489000","19.81135451","1.13002394","1.07899457","114.71124209"
201,"2024-06-17 09:56:04","0.90771197","1.07109959","104.13108170","0.61214683","0.66049762","157.65549900","1.37428500","0.89216000","0.84566526","168.86474047","1.47199610","199.68272137","1.62165549","0.58926956","0.95559221","176.71213572","1.74974294","1.91760921","0.64918121","4.07361600","4.36324843","18.49875000","19.81400356","1.12998873","1.07898561","114.71819819"
202,"2024-06-17 09:57:03","0.90770293","1.07105944","104.12458371","0.61222553","0.66051507","157.64149600","1.37423500","0.89214000","0.84555858","168.84341218","1.47188737","199.68268943","1.62155186","0.58927191","0.95553497","176.70040128","1.74945242","1.91772857","0.64919028","4.07441100","4.36393636","18.49921000","19.81375347","1.13006359","1.07887541","114.71218241"
203,"2024-06-17 09:57:03","0.90770293","1.07105944","104.12458371","0.61222553","0.66051507","157.64149600","1.37423500","0.89214000","0.84555858","168.84341218","1.47188737","199.68268943","1.62155186","0.58927191","0.95553497","176.70040128","1.74945242","1.91772857","0.64919028","4.07441100","4.36393636","18.49921000","19.81375347","1.13006359","1.07887541","114.71218241"
204,"2024-06-17 09:58:04","0.90764893","1.07102502","104.12274375","0.61220492","0.66049500","157.64350000","1.37419500","0.89209700","0.84561710","168.84013345","1.47179723","199.66499481","1.62154902","0.58922561","0.95545821","176.71116482","1.74945512","1.91759252","0.64917788","4.07478600","4.36419778","18.50316000","19.81734739","1.12989462","1.07887896","114.71697976"
205,"2024-06-17 09:59:04","0.90769561","1.07106517","104.14340721","0.61229676","0.66056743","157.65749700","1.37411500","0.89218000","0.84545601","168.86145451","1.47176672","199.72825707","1.62143201","0.58934505","0.95558293","176.71041382","1.74925829","1.91781950","0.64927608","4.07462600","4.36419001","18.50280500","19.81771006","1.13025742","1.07883542","114.73384469"
206,"2024-06-17 10:00:05","0.90773398","1.07107665","104.14956648","0.61229676","0.66060016","157.65901000","1.37410500","0.89219800","0.84551005","168.86488368","1.47177177","199.71954720","1.62136905","0.58938614","0.95561244","176.70854452","1.74927702","1.91762245","0.64929390","4.07470300","4.36431922","18.50579700","19.82112699","1.13022009","1.07888887","114.73578074"
207,"2024-06-17 10:01:04","0.90775007","1.07128892","104.16692036","0.61236425","0.66065995","157.67100900","1.37400500","0.89204000","0.84557906","168.91120515","1.47195633","199.75802790","1.62154362","0.58933510","0.95563257","176.75329470","1.74943088","1.91767240","0.64922617","4.07189000","4.36217065","18.50525000","19.82446931","1.13015165","1.07886760","114.75286407"
208,"2024-06-17 10:02:05","0.90769490","1.07123957","104.15761067","0.61234550","0.66061979","157.66650000","1.37400500","0.89197800","0.84556153","168.89859432","1.47188853","199.74725400","1.62156748","0.58925832","0.95552213","176.76052548","1.74940386","1.91774036","0.64918104","4.07370000","4.36390865","18.51263500","19.83146723","1.13004447","1.07883506","114.74958243"
209,"2024-06-17 10:03:03","0.90771416","1.07126023","104.15451438","0.61229676","0.66060016","157.66650000","1.37407500","0.89212000","0.84557784","168.90185114","1.47199190","199.74725400","1.62164696","0.58933461","0.95569268","176.73239026","1.74957685","1.91779737","0.64925131","4.07405900","4.36437738","18.51977000","19.83949308","1.13022437","1.07888887","114.74373670"
210,"2024-06-17 10:04:03","0.90773245","1.07127171","104.14963039","0.61229676","0.66061107","157.65650300","1.37408000","0.89216000","0.84564046","168.89295103","1.47201303","199.72193747","1.62163755","0.58937077","0.95574577","176.71326107","1.74959559","1.91764423","0.64927806","4.07442600","4.36481729","18.51960200","19.83952564","1.13020345","1.07890669","114.73604375"
211,"2024-06-17 10:05:04","0.90768698","1.07107665","104.13286823","0.61223678","0.66052990","157.65049800","1.37418000","0.89207000","0.84554004","168.85576668","1.47185211","199.70168096","1.62154149","0.58923891","0.95547534","176.72435795","1.74944840","1.91775838","0.64916532","4.07455000","4.36415535","18.52465000","19.84131999","1.13001786","1.07887982","114.72332446"
212,"2024-06-17 10:06:03","0.90764390","1.07092180","104.11429526","0.61217681","0.66046010","157.63903800","1.37426000","0.89215000","0.84550347","168.81908168","1.47172499","199.66693012","1.62147841","0.58922948","0.95542288","176.69566553","1.74936682","1.91776672","0.64918574","4.07450100","4.36347193","18.53265500","19.84702418","1.13000469","1.07887149","114.70830702"
213,"2024-06-17 10:07:05","0.90762351","1.07096194","104.12525964","0.61208688","0.66045007","157.65803400","1.37425000","0.89215000","0.84563797","168.84575364","1.47176944","199.66671226","1.62156382","0.58922053","0.95545869","176.71695791","1.74968942","1.91756268","0.64919047","4.07475000","4.36390216","18.53365000","19.84883372","1.12986730","1.07901360","114.72296453"
214,"2024-06-17 10:08:03","0.90773092","1.07106517","104.12009379","0.61213559","0.66048017","157.64302800","1.37435000","0.89207000","0.84562738","168.84595726","1.47201842","199.66945486","1.62164623","0.58919454","0.95546511","176.71598417","1.74971885","1.91768416","0.64908502","4.07525000","4.36485835","18.52210100","19.83837734","1.12988905","1.07897692","114.70369848"
215,"2024-06-17 10:10:04","0.90784145","1.07117990","104.12154583","0.61210561","0.66061107","157.61399000","1.37424500","0.89190000","0.84564298","168.83293878","1.47206363","199.65037684","1.62149858","0.58919901","0.95538536","176.71710954","1.74999197","1.91747419","0.64901091","4.07482400","4.36486958","18.52935000","19.84826737","1.12977389","1.07924360","114.69133233"
216,"2024-06-17 10:11:04","0.90765439","1.07091606","104.09467443","0.61208688","0.66047014","157.60693600","1.37425500","0.89195000","0.84548716","168.78379918","1.47171175","199.62905083","1.62144509","0.58910634","0.95520358","176.69929480","1.74961447","1.91776430","0.64904257","4.07476300","4.36372914","18.52215000","19.83566793","1.12976711","1.07904639","114.68536480"
217,"2024-06-17 10:12:04","0.90766041","1.07091606","104.09247168","0.61204567","0.66046010","157.60599500","1.37428500","0.89203000","0.84543468","168.78279145","1.47174388","199.64024954","1.62146973","0.58915023","0.95528925","176.68239297","1.74973227","1.91791247","0.64908662","4.07434800","4.36328471","18.52301500","19.83659427","1.12993856","1.07910265","114.68217655"
218,"2024-06-17 10:13:04","0.90767206","1.07095047","104.07543393","0.61205691","0.66049020","157.57301700","1.37424000","0.89201000","0.84539759","168.75289639","1.47174297","199.61364725","1.62144793","0.58916387","0.95529853","176.64938398","1.74975636","1.91797084","0.64909332","4.07385000","4.36289157","18.52745000","19.84198126","1.12999911","1.07913201","114.66193460"
219,"2024-06-17 10:14:05","0.90751758","1.07070050","104.05394566","0.61199698","0.66030572","157.58449800","1.37439000","0.89220200","0.84535016","168.72580003","1.47156005","199.59279318","1.62152236","0.58912609","0.95528112","176.62423756","1.74951926","1.91816650","0.64916217","4.07611500","4.36429835","18.52650300","19.83633593","1.13004192","1.07893625","114.65777399"
220,"2024-06-17 10:17:04","0.90763640","1.07054805","104.04596158","0.61192582","0.66032011","157.56897300","1.37454000","0.89200300","0.84540751","168.68515610","1.47151111","199.53117782","1.62125616","0.58900752","0.95493207","176.64623662","1.74947356","1.91772150","0.64894656","4.07607500","4.36363413","18.52770100","19.83479410","1.12955238","1.07908522","114.63396700"
221,"2024-06-17 10:18:05","0.90767446","1.07043574","104.04608188","0.61199698","0.66035020","157.56197600","1.37453500","0.89199500","0.84528029","168.65997073","1.47135139","199.53141352","1.62101223","0.58902907","0.95482333","176.63997668","1.74908665","1.91772155","0.64894310","4.07667400","4.36381756","18.52627000","19.83118158","1.12959375","1.07900892","114.62929354"
222,"2024-06-17 10:18:05","0.90767446","1.07043574","104.04608188","0.61199698","0.66035020","157.56197600","1.37453500","0.89199500","0.84528029","168.65997073","1.47135139","199.53141352","1.62101223","0.58902907","0.95482333","176.63997668","1.74908665","1.91772155","0.64894310","4.07667400","4.36381756","18.52627000","19.83118158","1.12959375","1.07900892","114.62929354"
223,"2024-06-17 10:19:04","0.90767171","1.07054346","104.04455515","0.61200447","0.66036982","157.55498200","1.37449000","0.89187000","0.84538676","168.66945579","1.47145128","199.51750329","1.62112718","0.58896403","0.95478560","176.65689170","1.74924125","1.91761600","0.64887340","4.07592400","4.36345379","18.53025000","19.83743798","1.12940685","1.07902778","114.62795801"
224,"2024-06-17 10:21:05","0.90753514","1.07064318","104.03328542","0.61190710","0.66024164","157.56850200","1.37455000","0.89189700","0.84546550","168.69964176","1.47165258","199.53462415","1.62159295","0.58886753","0.95490344","176.66670255","1.74968255","1.91798830","0.64886472","4.07551000","4.36341698","18.53670200","19.84619354","1.12944104","1.07898999","114.63279037"
225,"2024-06-17 10:21:05","0.90753514","1.07064318","104.03328542","0.61190710","0.66024164","157.56850200","1.37455000","0.89189700","0.84546550","168.69964176","1.47165258","199.53462415","1.62159295","0.58886753","0.95490344","176.66670255","1.74968255","1.91798830","0.64886472","4.07551000","4.36341698","18.53670200","19.84619354","1.12944104","1.07898999","114.63279037"
226,"2024-06-17 10:22:05","0.90774478","1.07040022","104.07542128","0.61195578","0.66031008","157.61598100","1.37472500","0.89189800","0.84542350","168.71218115","1.47150595","199.55936922","1.62105691","0.58892924","0.95468782","176.71973813","1.74914636","1.91744955","0.64878285","4.07660700","4.36360104","18.54020100","19.84543528","1.12924211","1.07901601","114.65273491"
227,"2024-06-17 10:23:03","0.90740645","1.07043803","104.03438329","0.61190710","0.66009999","157.60397600","1.37465000","0.89199300","0.84557112","168.70529021","1.47147764","199.51638246","1.62163013","0.58880457","0.95482323","176.68745831","1.74934730","1.91779272","0.64888735","4.07630000","4.36342656","18.54090400","19.84688883","1.12920512","1.07875851","114.65025716"
228,"2024-06-17 10:25:14","0.90774420","1.07031430","104.05933852","0.61193706","0.66030005","157.59401800","1.37474500","0.89203300","0.84536634","168.67513071","1.47140923","199.52903536","1.62095140","0.58900944","0.95475567","176.66837213","1.74905946","1.91745439","0.64887161","4.07646800","4.36310198","18.55359900","19.85818229","1.12939873","1.07903263","114.63509087"
229,"2024-06-17 10:25:14","0.90774420","1.07031430","104.05933852","0.61193706","0.66030005","157.59401800","1.37474500","0.89203300","0.84536634","168.67513071","1.47140923","199.52903536","1.62095140","0.58900944","0.95475567","176.66837213","1.74905946","1.91745439","0.64887161","4.07646800","4.36310198","18.55359900","19.85818229","1.12939873","1.07903263","114.63509087"
230,"2024-06-17 10:26:03","0.90762344","1.07037731","104.04609783","0.61189999","0.66020981","157.59550300","1.37475000","0.89205500","0.84540541","168.68665025","1.47150120","199.53344180","1.62126840","0.58894347","0.95483543","176.66567981","1.74926840","1.91774075","0.64888525","4.07651000","4.36340380","18.55439800","19.86020658","1.12944089","1.07895053","114.63575414"
231,"2024-06-17 10:27:04","0.90768642","1.07031430","104.06023948","0.61200447","0.66025994","157.60495600","1.37474100","0.89209700","0.84535564","168.68683781","1.47140495","199.54541035","1.62104987","0.58901592","0.95482417","176.66795875","1.74886680","1.91759515","0.64892005","4.07617900","4.36279266","18.54130100","19.84501956","1.12949406","1.07884824","114.64338083"
232,"2024-06-17 10:28:04","0.90769414","1.07028566","104.06726377","0.61199698","0.66027084","157.61299300","1.37473000","0.89215000","0.84532232","168.69092612","1.47135380","199.55811271","1.62097974","0.58906063","0.95485535","176.66647201","1.74884142","1.91758777","0.64896380","4.07619900","4.36269733","18.53920000","19.84223989","1.12957547","1.07887926","114.65014439"
233,"2024-06-17 10:29:03","0.90779562","1.07036585","104.09124085","0.61200447","0.66039991","157.61849600","1.37461500","0.89230200","0.84534284","168.70945561","1.47134095","199.57518771","1.62078436","0.58927616","0.95508959","176.64254479","1.74895104","1.91731010","0.64912867","4.07575000","4.36254362","18.53290100","19.83698435","1.12982514","1.07907695","114.66373930"
234,"2024-06-17 10:32:03","0.90786497","1.07031888","104.08301293","0.61203443","0.66039991","157.60603700","1.37472000","0.89229000","0.84547699","168.68871702","1.47138877","199.51899156","1.62071324","0.58926824","0.95503483","176.63095742","1.74878867","1.91692175","0.64907036","4.07538100","4.36195723","18.54061000","19.84436493","1.12958110","1.07902411","114.64591844"
235,"2024-06-17 10:32:03","0.90786497","1.07031888","104.08301293","0.61203443","0.66039991","157.60603700","1.37472000","0.89229000","0.84547699","168.68871702","1.47138877","199.51899156","1.62071324","0.58926824","0.95503483","176.63095742","1.74878867","1.91692175","0.64907036","4.07538100","4.36195723","18.54061000","19.84436493","1.12958110","1.07902411","114.64591844"
236,"2024-06-17 10:33:03","0.90771993","1.07043689","104.06803063","0.61204567","0.66028000","157.61196900","1.37475000","0.89209700","0.84542035","168.71366563","1.47158311","199.56186961","1.62118630","0.58903381","0.95493354","176.67582001","1.74894937","1.91760974","0.64891580","4.07434500","4.36132918","18.53789800","19.84364985","1.12953697","1.07880838","114.64773159"
237,"2024-06-17 10:34:04","0.90749082","1.07072113","104.05541717","0.61204567","0.66019979","157.61201200","1.37457000","0.89218000","0.84566626","168.75851170","1.47178114","199.55687064","1.62181380","0.58901705","0.95527598","176.65943195","1.74941378","1.91779415","0.64906116","4.07473500","4.36290487","18.53790300","19.84892446","1.12961345","1.07867733","114.66277600"
238,"2024-06-17 10:35:03","0.90765217","1.07052627","104.06750940","0.61200447","0.66024512","157.61950500","1.37472000","0.89224000","0.84554447","168.73582088","1.47167387","199.55877773","1.62140731","0.58909711","0.95516636","176.65595019","1.74921316","1.91758964","0.64903399","4.07441000","4.36176294","18.53849700","19.84594806","1.12964651","1.07882402","114.65571535"
239,"2024-06-17 10:36:03","0.90771390","1.07053773","104.07622322","0.61204567","0.66029003","157.62198300","1.37472000","0.89228000","0.84556423","168.74028005","1.47168963","199.55938849","1.62131441","0.58916358","0.95521941","176.65080804","1.74911413","1.91743496","0.64906308","4.07468000","4.36209868","18.53445000","19.84182805","1.12968285","1.07882476","114.65751789"
240,"2024-06-17 10:37:03","0.90768596","1.07062828","104.09259533","0.61210561","0.66030572","157.64303100","1.37464500","0.89219900","0.84551798","168.77708663","1.47173381","199.61383620","1.62141299","0.58912410","0.95521348","176.69043677","1.74909077","1.91765644","0.64903957","4.07465500","4.36244086","18.53390100","19.84291849","1.12973764","1.07874476","114.67908515"
241,"2024-06-17 10:40:04","0.90771134","1.07064662","104.09214933","0.61215432","0.66036982","157.62705400","1.37455000","0.89232000","0.84546822","168.76287212","1.47165731","199.60877064","1.62128338","0.58926120","0.95535939","176.64857226","1.74898155","1.91761600","0.64917246","4.07512700","4.36302094","18.53710300","19.84668662","1.12997670","1.07876363","114.67538758"
242,"2024-06-17 10:40:04","0.90771134","1.07064662","104.09214933","0.61215432","0.66036982","157.62705400","1.37455000","0.89232000","0.84546822","168.76287212","1.47165731","199.60877064","1.62128338","0.58926120","0.95535939","176.64857226","1.74898155","1.91761600","0.64917246","4.07512700","4.36302094","18.53710300","19.84668662","1.12997670","1.07876363","114.67538758"
243,"2024-06-17 10:41:05","0.90766386","1.07065235","104.10565627","0.61211685","0.66039293","157.64199000","1.37443000","0.89210300","0.84538709","168.77976681","1.47153671","199.64791033","1.62123532","0.58913852","0.95513217","176.70828368","1.74909798","1.91774316","0.64907125","4.07473100","4.36262031","18.53613000","19.84575112","1.12981636","1.07886743","114.69626682"
244,"2024-06-17 10:42:04","0.90756979","1.07061452","104.08170809","0.61210561","0.66031008","157.62550200","1.37446000","0.89220200","0.84535294","168.75615148","1.47151684","199.62804016","1.62138146","0.58912998","0.95520442","176.67019576","1.74906830","1.91799351","0.64912911","4.07465000","4.36237946","18.53610300","19.84502105","1.12994747","1.07875188","114.68176739"
245,"2024-06-17 10:43:04","0.90758085","1.07065235","104.09213190","0.61211685","0.66033014","157.63650000","1.37443500","0.89230500","0.84537639","168.77388893","1.47154206","199.64348586","1.62138949","0.58921588","0.95534844","176.66212786","1.74909798","1.91794982","0.64921586","4.07333400","4.36112461","18.52910400","19.83822871","1.13008650","1.07876484","114.69185520"
246,"2024-06-17 10:44:03","0.90781874","1.07072113","104.10674836","0.61209437","0.66039991","157.64197800","1.37465000","0.89230500","0.84547353","168.79059693","1.47186680","199.64031002","1.62132234","0.58927814","0.95540982","176.66826702","1.74927459","1.91765004","0.64911432","4.07401200","4.36213074","18.53259900","19.84324536","1.13002925","1.07891845","114.67790201"
247,"2024-06-17 10:45:04","0.90756319","1.07069820","104.09063416","0.61212435","0.66031008","157.63902000","1.37445000","0.89227000","0.84542223","168.78381533","1.47162114","199.64440178","1.62150819","0.58917488","0.95535188","176.67188183","1.74915147","1.91798622","0.64918331","4.07295000","4.36090024","18.53240100","19.84260843","1.13002929","1.07871887","114.69243697"
248,"2024-06-17 10:46:03","0.90756550","1.07080139","104.08704076","0.61214683","0.66035020","157.62400200","1.37437000","0.89216000","0.84546194","168.78400009","1.47167730","199.63524241","1.62156594","0.58913803","0.95532617","176.67683151","1.74925579","1.91796444","0.64914106","4.07354500","4.36195764","18.53159700","19.84365978","1.12994579","1.07874478","114.68818586"
249,"2024-06-17 10:47:04","0.90764877","1.07085987","104.10031271","0.61220679","0.66043001","157.62505000","1.37433000","0.89209000","0.84544494","168.79434029","1.47171484","199.65148873","1.62145853","0.58916300","0.95530338","176.69186965","1.74917999","1.91787597","0.64910902","4.07335000","4.36198704","18.53149800","19.84463751","1.12994157","1.07876949","114.69228642"
250,"2024-06-17 10:48:04","0.90778370","1.07083579","104.10677920","0.61219555","0.66050896","157.61599800","1.37437000","0.89209000","0.84549018","168.78085131","1.47172458","199.62485229","1.62122825","0.58923344","0.95528190","176.68172270","1.74917278","1.91750099","0.64909013","4.07323500","4.36176581","18.53219900","19.84494191","1.12985570","1.07891827","114.68236210"
251,"2024-06-17 10:49:03","0.90771423","1.07106517","104.08815022","0.61222553","0.66041997","157.60902800","1.37445000","0.89204000","0.84553098","168.80954105","1.47212553","199.64914939","1.62179403","0.58912103","0.95543298","176.68381239","1.74946179","1.91807760","0.64901597","4.07273300","4.36216248","18.53399200","19.85111337","1.12997986","1.07872008","114.67061588"
252,"2024-06-17 10:50:03","0.90764043","1.07091606","104.09718643","0.61219555","0.66039991","157.62749900","1.37438000","0.89202100","0.84542398","168.80582043","1.47184562","199.67001799","1.62161751","0.58909059","0.95527962","176.70828265","1.74930390","1.91811157","0.64903520","4.07289400","4.36172760","18.53590100","19.85039410","1.12994148","1.07874014","114.68989581"
253,"2024-06-17 10:51:03","0.90782288","1.07111106","104.12915419","0.61234550","0.66058794","157.63102600","1.37426500","0.89194000","0.84549223","168.84033590","1.47199045","199.69472231","1.62145114","0.58920480","0.95536680","176.72828441","1.74919399","1.91775996","0.64903057","4.07213600","4.36170992","18.51675000","19.83349579","1.12995338","1.07878304","114.70205965"
254,"2024-06-17 10:52:04","0.90777517","1.07106517","104.12550104","0.61235675","0.66057005","157.62976500","1.37423000","0.89199000","0.84540245","168.83175173","1.47188989","199.70577466","1.62142559","0.58922187","0.95537942","176.71696432","1.74908692","1.91793338","0.64908349","4.07153600","4.36088042","18.51650100","19.83237937","1.13008830","1.07873400","114.70406337"
255,"2024-06-17 10:53:03","0.90773672","1.07119138","104.13418042","0.61233425","0.66058052","157.64040500","1.37415000","0.89219900","0.84546993","168.86304283","1.47197763","199.72684599","1.62159093","0.58936928","0.95571588","176.68749349","1.74935729","1.91797588","0.64927337","4.07098500","4.36080404","18.51010000","19.82785955","1.13039606","1.07879074","114.71848415"
256,"2024-06-17 10:54:04","0.90774220","1.07116843","104.12839204","0.61224015","0.66054125","157.64101400","1.37424000","0.89205000","0.84553751","168.86007755","1.47204250","199.70737560","1.62165260","0.58923582","0.95553580","176.71768847","1.74958867","1.91789551","0.64912242","4.07120800","4.36094948","18.50309900","19.81993552","1.13009273","1.07889240","114.71141431"
257,"2024-06-17 10:55:05","0.90766599","1.07103076","104.12496103","0.61220679","0.66051943","157.64102600","1.37417000","0.89198200","0.84545026","168.83838788","1.47177834","199.70233094","1.62149773","0.58917144","0.95534016","176.73117395","1.74945913","1.91791026","0.64910601","4.07148300","4.36068353","18.50245000","19.81669309","1.12997796","1.07891556","114.71726642"
